invoice_id,invoice_number,supplier_id,department_id,po_id,invoice_date,invoice_amount,currency,payment_terms_days,due_date,invoice_status,missing_po_flag,round_amount_flag,high_value_invoice_flag,invoice_due_days,duplicate_invoice_flag,supplier_name,supplier_category,supplier_country,onboarding_date,tax_id_clean,missing_tax_id_flag,bank_account,missing_bank_account_flag,department_name,business_unit,approval_threshold,po_supplier_id,po_department_id,po_date,po_amount,po_approval_status,po_buyer,payment_count,first_payment_date,last_payment_date,total_paid_amount,weekend_payment_flag,cash_payment_flag,pending_or_failed_payment_flag,payment_methods,payment_statuses,paid_flag,days_to_payment,days_late,payment_before_invoice_flag,late_payment_flag,very_late_payment_flag,payment_amount_difference,payment_amount_difference_pct,payment_amount_mismatch_flag,po_supplier_mismatch_flag,po_department_mismatch_flag,po_amount_difference,po_amount_difference_pct,invoice_exceeds_po_amount_flag,po_not_approved_flag,above_department_threshold_flag,invoice_month,invoice_quarter,invoice_year,audit_payment_status,duplicate_invoice_strict_flag,duplicate_invoice_number_amount_flag,previous_invoice_date_same_supplier_amount,days_since_previous_same_amount,same_supplier_same_amount_close_date_flag,audit_duplicate_risk_flag,audit_raw_risk_score,audit_rule_count,R01_missing_po_flag,R02_audit_duplicate_risk_flag,R03_round_amount_flag,R04_high_value_invoice_flag,R05_missing_tax_id_flag,R06_payment_before_invoice_flag,R07_very_late_payment_flag,R08_payment_amount_mismatch_flag,R09_weekend_payment_flag,R10_cash_payment_flag,R11_pending_or_failed_payment_flag,R12_po_supplier_mismatch_flag,R13_po_department_mismatch_flag,R14_invoice_exceeds_po_amount_flag,R15_po_not_approved_flag,R16_above_department_threshold_flag,audit_risk_score,audit_risk_level,primary_risk_driver
INV0007228,FCT-665581,SUP00258,DPT006,PO0000019,2024-01-01,977.39,USD,30,2024-01-31,Validated,0,0,0,30,0,Supplier_0258,Logistics,Algeria,2022-06-08,TAX-48114585,0,DZ816209708649,0,Marketing,Support,100000,SUP00258,DPT006,2024-04-03,3076.25,Approved,Buyer_D,1,2024-02-04,2024-02-04,975.71,1,0,0,Bank Transfer,Completed,1,34.0,4.0,0,1,0,-1.67999999999995,-0.17188635038213507,0,0,0,-2098.86,-68.22787484762293,0,0,0,1,1,2024,Late Payment,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.69,Low Risk,R09 - Weekend payment
INV0007229,FCT-463334,SUP00002,DPT001,PO0001947,2024-06-05,9436.79,USD,45,2024-07-20,Validated,0,0,0,45,0,Supplier_0002,Training,Germany,2018-07-07,TAX-77575471,0,DZ797161493162,0,Finance,Corporate,50000,SUP00002,DPT001,2024-03-06,8387.98,Approved,Buyer_D,1,2024-08-10,2024-08-10,9312.07,1,0,0,Bank Transfer,Completed,1,66.0,21.0,0,1,0,-124.72000000000116,-1.3216358528694732,0,0,0,1048.8100000000013,12.503725569207383,1,0,0,6,2,2024,Late Payment,0,0,,,0,0,15,2,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,8.06,Low Risk,R14 - Invoice exceeds PO amount
INV0007230,FCT-690015,SUP00027,DPT005,PO0001527,2024-09-08,3102.87,DZD,30,2024-10-08,Validated,0,0,0,30,0,Supplier_0027,Logistics,Algeria,2023-03-17,TAX-66905452,0,DZ257811860308,0,Sales,Technology,10000,SUP00027,DPT003,2024-11-15,11829.74,Approved,Buyer_F,1,2024-09-29,2024-09-29,3054.49,1,0,0,Bank Transfer,Completed,1,21.0,-9.0,0,0,0,-48.38000000000011,-1.5592016423504726,0,0,1,-8726.869999999999,-73.77059850850483,0,0,0,9,3,2024,Paid On Time or Early,0,0,,,0,0,17,2,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,9.14,Low Risk,R13 - PO department mismatch
INV0007231,FCT-952064,SUP00009,DPT004,PO0004983,2024-06-27,7335.47,DZD,45,2024-08-11,Validated,0,0,0,45,0,Supplier_0009,IT Services,Algeria,2016-04-01,TAX-57792402,0,DZ840812148954,0,Operations,Technology,10000,SUP00009,DPT004,2024-08-13,2433.02,Pending,Buyer_D,1,2024-09-12,2024-09-12,7491.9,0,0,0,Bank Transfer,Completed,1,77.0,32.0,0,1,1,156.42999999999938,2.1325150263036914,0,0,0,4902.450000000001,201.49649406909936,1,1,0,6,2,2024,Very Late Payment,0,0,,,0,0,32,3,0,0,0,0,0,0,10,0,0,0,0,0,0,10,12,0,17.2,Medium Risk,R15 - PO not approved
INV0007232,FCT-194920,SUP00099,DPT002,PO0000959,2024-02-07,1953.05,DZD,90,2024-05-07,Pending Review,0,0,0,90,0,Supplier_0099,Telecom,Algeria,2015-05-27,TAX-70074092,0,DZ778844363443,0,Procurement,Operations,50000,SUP00099,DPT002,2024-01-26,11332.87,Approved,Buyer_A,1,2024-06-07,2024-06-07,1970.13,0,0,0,Bank Transfer,Completed,1,121.0,31.0,0,1,1,17.080000000000155,0.8745295819359542,0,0,0,-9379.820000000002,-82.76650133637817,0,0,0,2,1,2024,Very Late Payment,0,0,,,0,0,10,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5.38,Low Risk,R07 - Very late payment
INV0007233,FCT-385933,SUP00002,DPT005,PO0002828,2024-07-10,25154.04,DZD,45,2024-08-24,Validated,0,0,0,45,0,Supplier_0002,Training,Germany,2018-07-07,TAX-77575471,0,DZ797161493162,0,Sales,Technology,10000,SUP00002,DPT005,2024-07-18,28992.05,Approved,Buyer_E,1,2024-10-03,2024-10-03,25276.1,0,0,0,Bank Transfer,Completed,1,85.0,40.0,0,1,1,122.05999999999767,0.4852500830880354,0,0,0,-3838.0099999999984,-13.238146319422043,0,0,1,7,3,2024,Very Late Payment,0,0,,,0,0,16,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,8.6,Low Risk,R07 - Very late payment
INV0007234,FCT-250435,SUP00262,DPT012,,2024-08-29,13621.44,DZD,30,2024-09-28,Validated,1,0,0,30,0,Supplier_0262,Marketing Services,France,2015-01-29,TAX-36557112,0,DZ974623436781,0,General Administration,Support,5000,,,,,,,1,2024-11-03,2024-11-03,13474.53,1,0,0,Bank Transfer,Completed,1,66.0,36.0,0,1,1,-146.90999999999985,-1.0785203326520534,0,0,0,,,0,0,1,8,3,2024,Very Late Payment,0,0,,,0,0,33,4,12,0,0,0,0,0,10,0,5,0,0,0,0,0,0,6,17.74,Medium Risk,R01 - Invoice without purchase order
INV0007235,FCT-675404,SUP00245,DPT008,PO0004886,2024-09-20,3969.43,DZD,90,2024-12-19,Validated,0,0,0,90,0,Supplier_0245,Office Supplies,Algeria,2017-08-05,TAX-81166416,0,DZ971877089224,0,Legal,Operations,50000,SUP00245,DPT008,2024-05-10,3694.83,Approved,Buyer_A,1,2024-12-21,2024-12-21,3947.52,1,0,0,Bank Transfer,Completed,1,92.0,2.0,0,1,0,-21.909999999999854,-0.5519684186394483,0,0,0,274.5999999999999,7.4320063439995865,0,0,0,9,3,2024,Late Payment,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.69,Low Risk,R09 - Weekend payment
INV0007236,FCT-373403,SUP00057,DPT009,PO0000397,2024-04-20,8517.34,DZD,30,2024-05-20,Pending Review,0,0,0,30,0,Supplier_0057,Training,Tunisia,2015-09-30,TAX-50466941,0,DZ343627085345,0,Risk Management,Commercial,10000,SUP00057,DPT009,2024-04-27,5527.64,Approved,Buyer_D,1,2024-04-27,2024-04-27,8574.51,1,0,0,Bank Transfer,Completed,1,7.0,-23.0,0,0,0,57.17000000000007,0.6712189486388951,0,0,0,2989.7,54.08637320809604,1,0,0,4,2,2024,Paid On Time or Early,0,0,,,0,0,15,2,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,8.06,Low Risk,R14 - Invoice exceeds PO amount
INV0007237,FCT-523277,SUP00171,DPT002,PO0002906,2024-07-31,39383.37,DZD,30,2024-08-30,Pending Review,0,0,0,30,0,Supplier_0171,Telecom,France,2017-07-11,TAX-82823063,0,DZ343307609379,0,Procurement,Operations,50000,SUP00171,DPT002,2024-09-04,87615.18,Approved,Buyer_C,1,2024-08-12,2024-08-12,38799.86,0,0,0,Check,Completed,1,12.0,-18.0,0,0,0,-583.510000000002,-1.4816152096684514,0,0,0,-48231.80999999999,-55.04960441786457,0,0,0,7,3,2024,Paid On Time or Early,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0007238,FCT-157783,SUP00001,DPT002,,2024-11-24,23186.53,DZD,45,2025-01-08,Validated,1,0,0,45,0,Supplier_0001,Training,Turkey,2020-02-17,TAX-14868708,0,DZ492684993724,0,Procurement,Operations,50000,,,,,,,1,2025-01-16,2025-01-16,22763.84,0,0,0,Bank Transfer,Completed,1,53.0,8.0,0,1,0,-422.6899999999987,-1.8229980941520734,0,0,0,,,0,0,0,11,4,2024,Late Payment,0,0,,,0,0,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,Low Risk,R01 - Invoice without purchase order
INV0007239,FCT-885356,SUP00209,DPT004,,2024-12-14,34051.74,DZD,45,2025-01-28,Validated,1,0,0,45,0,Supplier_0209,Professional Services,Spain,2022-11-20,TAX-25092956,0,DZ292893762569,0,Operations,Technology,10000,,,,,,,1,2025-01-26,2025-01-26,33827.65,1,0,0,Bank Transfer,Completed,1,43.0,-2.0,0,0,0,-224.0899999999965,-0.6580867820557673,0,0,0,,,0,0,1,12,4,2024,Paid On Time or Early,0,0,,,0,0,23,3,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,12.37,Low Risk,R01 - Invoice without purchase order
INV0007240,FCT-952949,SUP00004,DPT009,PO0001784,2024-04-24,25000.0,DZD,30,2024-05-24,Validated,0,1,0,30,0,Supplier_0004,Professional Services,Turkey,2019-12-31,TAX-81427183,0,DZ687031845818,0,Risk Management,Commercial,10000,SUP00004,DPT009,2024-03-31,7484.35,Approved,Buyer_B,1,2024-09-03,2024-09-03,25034.93,0,0,0,Bank Transfer,Completed,1,132.0,102.0,0,1,1,34.93000000000029,0.13972000000000118,0,0,0,17515.65,234.03034331638688,1,0,1,4,2,2024,Very Late Payment,0,0,2024-01-27,88.0,0,0,32,4,0,0,6,0,0,0,10,0,0,0,0,0,0,10,0,6,17.2,Medium Risk,R14 - Invoice exceeds PO amount
INV0007241,FCT-494680,SUP00015,DPT002,PO0004455,2024-09-05,3218.67,USD,30,2024-10-05,Validated,0,0,0,30,0,Supplier_0015,Telecom,Algeria,2017-08-14,TAX-59737421,0,DZ331706763391,0,Procurement,Operations,50000,SUP00015,DPT002,2024-04-23,3684.55,Approved,Buyer_C,0,,,0.0,0,0,0,Not Paid,Not Paid,0,,,0,0,0,,,0,0,0,-465.8800000000001,-12.64414921767923,0,0,0,9,3,2024,Unpaid,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0007242,FCT-613344,SUP00001,DPT001,PO0004632,2024-11-28,10000.0,DZD,30,2024-12-28,Validated,0,1,0,30,0,Supplier_0001,Training,Turkey,2020-02-17,TAX-14868708,0,DZ492684993724,0,Finance,Corporate,50000,SUP00001,DPT001,2024-02-07,4592.71,Approved,Buyer_F,0,,,0.0,0,0,0,Not Paid,Not Paid,0,,,0,0,0,,,0,0,0,5407.29,117.73636915894971,1,0,0,11,4,2024,Unpaid,0,0,2024-01-29,304.0,0,0,16,2,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,8.6,Low Risk,R14 - Invoice exceeds PO amount
INV0007243,FCT-135592,SUP00261,DPT004,PO0000729,2024-01-28,42366.32,DZD,60,2024-03-28,Pending Review,0,0,0,60,0,Supplier_0261,Training,Germany,2022-07-17,TAX-55068952,0,DZ909029418687,0,Operations,Technology,10000,SUP00261,DPT008,2024-07-23,18396.04,Approved,Buyer_F,1,2024-04-17,2024-04-17,42209.12,0,0,0,Bank Transfer,Completed,1,80.0,20.0,0,1,0,-157.1999999999971,-0.371049456266197,0,0,1,23970.28,130.30130397629054,1,0,1,1,1,2024,Late Payment,0,0,,,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,6,15.05,Medium Risk,R13 - PO department mismatch
INV0007244,FCT-823856,SUP00014,DPT012,PO0001460,2024-07-26,12046.11,DZD,30,2024-08-25,Validated,0,0,0,30,0,Supplier_0014,Telecom,Algeria,2020-01-27,TAX-10207789,0,DZ764017800494,0,General Administration,Support,5000,SUP00014,DPT012,2024-09-18,67106.46,Approved,Buyer_F,1,2024-08-28,2024-08-28,12338.02,0,0,0,Bank Transfer,Completed,1,33.0,3.0,0,1,0,291.90999999999985,2.423271911015256,0,0,0,-55060.350000000006,-82.0492542744767,0,0,1,7,3,2024,Late Payment,0,0,,,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.23,Low Risk,R16 - Above department approval threshold
INV0007245,FCT-377063,SUP00006,DPT004,PO0003611,2024-10-02,2318.94,DZD,90,2024-12-31,Validated,0,0,0,90,0,Supplier_0006,Telecom,Algeria,2022-03-07,TAX-29075914,0,DZ251200763719,0,Operations,Technology,10000,SUP00006,DPT004,2024-05-03,6698.03,Approved,Buyer_F,1,2024-12-12,2024-12-12,2376.35,0,0,1,Bank Transfer,Pending,1,71.0,-19.0,0,0,0,57.409999999999854,2.4757001043580193,0,0,0,-4379.09,-65.37877555042304,0,0,0,10,4,2024,Payment Issue,0,0,,,0,0,7,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3.76,Low Risk,R11 - Pending or failed payment
INV0007246,FCT-447582,SUP00019,DPT007,,2024-03-20,6478.08,DZD,30,2024-04-19,Disputed,1,0,0,30,0,Supplier_0019,Marketing Services,France,2023-03-01,TAX-89031746,0,DZ518211674071,0,Human Resources,Corporate,25000,,,,,,,1,2024-04-03,2024-04-03,6507.62,0,0,0,Check,Completed,1,14.0,-16.0,0,0,0,29.539999999999964,0.4559993084370672,0,0,0,,,0,0,0,3,1,2024,Paid On Time or Early,0,0,,,0,0,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,Low Risk,R01 - Invoice without purchase order
INV0007247,FCT-384206,SUP00002,DPT009,PO0004213,2024-04-18,14392.61,DZD,90,2024-07-17,Validated,0,0,0,90,0,Supplier_0002,Training,Germany,2018-07-07,TAX-77575471,0,DZ797161493162,0,Risk Management,Commercial,10000,SUP00002,DPT009,2024-08-06,13135.6,Approved,Buyer_D,1,2024-08-09,2024-08-09,14186.15,0,0,0,Bank Transfer,Completed,1,113.0,23.0,0,1,0,-206.46000000000095,-1.4344861703332539,0,0,0,1257.0100000000002,9.569490544779075,0,0,1,4,2,2024,Late Payment,0,0,,,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.23,Low Risk,R16 - Above department approval threshold
INV0007248,FCT-579003,SUP00091,DPT003,PO0004694,2024-11-06,100000.0,DZD,30,2024-12-06,Validated,0,1,1,30,0,Supplier_0091,IT Services,Algeria,2019-11-26,TAX-72687094,0,DZ899528907755,0,IT,Operations,5000,SUP00091,DPT003,2024-04-05,4581.2,Approved,Buyer_F,1,2024-11-15,2024-11-15,100634.53,0,0,0,Bank Transfer,Completed,1,9.0,-21.0,0,0,0,634.5299999999988,0.6345299999999988,0,0,0,95418.8,2082.8341919147824,1,0,1,11,4,2024,Paid On Time or Early,0,0,,,0,0,34,4,0,0,6,12,0,0,0,0,0,0,0,0,0,10,0,6,18.28,Medium Risk,R04 - High-value invoice
INV0007249,FCT-455435,SUP00125,DPT010,PO0002129,2024-03-02,14440.81,DZD,30,2024-04-01,Validated,0,0,0,30,0,Supplier_0125,Facilities,Algeria,2020-06-02,TAX-35299379,0,DZ488367103318,0,Customer Support,Corporate,10000,SUP00125,DPT010,2024-03-19,5720.09,Approved,Buyer_D,1,2024-03-13,2024-03-13,14349.45,0,0,0,Card,Completed,1,11.0,-19.0,0,0,0,-91.35999999999876,-0.6326514925409223,0,0,0,8720.72,152.45774104952892,1,0,1,3,1,2024,Paid On Time or Early,0,0,,,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,8.6,Low Risk,R14 - Invoice exceeds PO amount
INV0007250,FCT-777522,SUP00009,DPT004,PO0001378,2024-04-19,2944.41,DZD,30,2024-05-19,Validated,0,0,0,30,0,Supplier_0009,IT Services,Algeria,2016-04-01,TAX-57792402,0,DZ840812148954,0,Operations,Technology,10000,SUP00009,DPT004,2024-05-18,11970.72,Approved,Buyer_B,1,2024-06-14,2024-06-14,2821.42,0,0,0,Bank Transfer,Completed,1,56.0,26.0,0,1,0,-122.98999999999978,-4.177067731735722,0,0,0,-9026.31,-75.40323389069329,0,0,0,4,2,2024,Late Payment,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0007251,FCT-757657,SUP00278,DPT002,PO0000620,2024-10-31,4688.2,DZD,60,2024-12-30,Validated,0,0,0,60,0,Supplier_0278,Office Supplies,Algeria,2024-04-11,TAX-38649374,0,DZ978162421949,0,Procurement,Operations,50000,SUP00278,DPT002,2024-01-13,2779.99,Approved,Buyer_F,1,2025-01-18,2025-01-18,4813.99,1,0,0,Bank Transfer,Completed,1,79.0,19.0,0,1,0,125.78999999999996,2.683119320848086,0,0,0,1908.21,68.64089439170645,1,0,0,10,4,2024,Late Payment,0,0,,,0,0,15,2,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,8.06,Low Risk,R14 - Invoice exceeds PO amount
INV0007252,FCT-380101,SUP00005,DPT009,PO0003980,2024-08-11,8887.34,DZD,30,2024-09-10,Validated,0,0,0,30,0,Supplier_0005,Consulting,Algeria,2022-11-17,TAX-84459703,0,DZ840814585673,0,Risk Management,Commercial,10000,SUP00005,DPT005,2024-11-03,2705.57,Approved,Buyer_E,1,2024-10-11,2024-10-11,8733.43,0,0,0,Bank Transfer,Completed,1,61.0,31.0,0,1,1,-153.90999999999985,-1.7317892642792991,0,0,1,6181.77,228.4830922873923,1,0,0,8,3,2024,Very Late Payment,0,0,,,0,0,32,3,0,0,0,0,0,0,10,0,0,0,0,0,12,10,0,0,17.2,Medium Risk,R13 - PO department mismatch
INV0007253,FCT-737310,SUP00005,DPT003,PO0000261,2024-08-23,9384.99,DZD,45,2024-10-07,Validated,0,0,0,45,0,Supplier_0005,Consulting,Algeria,2022-11-17,TAX-84459703,0,DZ840814585673,0,IT,Operations,5000,SUP00005,DPT003,2024-07-24,2963.89,Approved,Buyer_B,1,2024-10-27,2024-10-27,9668.84,1,0,0,Bank Transfer,Completed,1,65.0,20.0,0,1,0,283.85000000000036,3.024510415035076,0,0,0,6421.1,216.64434240137118,1,0,1,8,3,2024,Late Payment,0,0,,,0,0,21,3,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,6,11.29,Low Risk,R14 - Invoice exceeds PO amount
INV0007254,FCT-828394,SUP00002,DPT003,PO0004625,2024-07-17,2899.17,DZD,60,2024-09-15,Validated,0,0,0,60,0,Supplier_0002,Training,Germany,2018-07-07,TAX-77575471,0,DZ797161493162,0,IT,Operations,5000,SUP00002,DPT003,2024-03-30,13568.85,Approved,Buyer_C,0,,,0.0,0,0,0,Not Paid,Not Paid,0,,,0,0,0,,,0,0,0,-10669.68,-78.63363512751633,0,0,0,7,3,2024,Unpaid,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0007255,FCT-197545,SUP00007,DPT010,PO0004919,2024-05-18,358.84,DZD,30,2024-06-17,Validated,0,0,0,30,0,Supplier_0007,Telecom,Germany,2020-06-10,TAX-28957574,0,DZ232177361339,0,Customer Support,Corporate,10000,SUP00046,DPT010,2024-03-08,3609.43,Approved,Buyer_A,0,,,0.0,0,0,0,Not Paid,Not Paid,0,,,0,0,0,,,0,1,0,-3250.5899999999997,-90.05826404723183,0,0,0,5,2,2024,Unpaid,0,0,,,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10.75,Low Risk,R12 - PO supplier mismatch
INV0007256,FCT-249867,SUP00022,DPT006,PO0003938,2024-10-13,218.49,DZD,30,2024-11-12,Validated,0,0,0,30,0,Supplier_0022,Consulting,Algeria,2015-05-29,TAX-51243583,0,DZ287541407291,0,Marketing,Support,100000,SUP00022,DPT006,2024-10-31,8154.49,Approved,Buyer_D,1,2024-11-28,2024-11-28,218.44,0,0,0,Bank Transfer,Completed,1,46.0,16.0,0,1,0,-0.05000000000001137,-0.022884342532844233,0,0,0,-7936.0,-97.32061723050737,0,0,0,10,4,2024,Late Payment,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0007257,FCT-150870,SUP00144,DPT001,,2024-04-15,5688.52,DZD,30,2024-05-15,Disputed,1,0,0,30,0,Supplier_0144,Maintenance,Algeria,2019-12-03,TAX-97851554,0,DZ606405169516,0,Finance,Corporate,50000,,,,,,,0,,,0.0,0,0,0,Not Paid,Not Paid,0,,,0,0,0,,,0,0,0,,,0,0,0,4,2,2024,Unpaid,0,0,,,0,0,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,Low Risk,R01 - Invoice without purchase order
INV0007258,FCT-957827,SUP00003,DPT001,PO0000294,2024-04-03,5000.0,DZD,30,2024-05-03,Validated,0,1,0,30,0,Supplier_0003,Office Supplies,Turkey,2024-05-16,TAX-67358568,0,DZ131354515251,0,Finance,Corporate,50000,SUP00003,DPT001,2024-07-04,53957.68,Approved,Buyer_A,1,2024-05-13,2024-05-13,5097.89,0,0,0,Bank Transfer,Completed,1,40.0,10.0,0,1,0,97.89000000000033,1.9578000000000064,0,0,0,-48957.68,-90.73347853354703,0,0,0,4,2,2024,Late Payment,0,0,,,0,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,Low Risk,R03 - Round amount invoice
INV0007259,FCT-270530,SUP00093,DPT005,PO0000465,2024-06-15,4731.05,DZD,45,2024-07-30,Validated,0,0,0,45,0,Supplier_0093,Maintenance,Algeria,2023-03-20,TAX-51793109,0,DZ189847951459,0,Sales,Technology,10000,SUP00093,DPT005,2024-10-18,2698.36,Approved,Buyer_B,1,2024-11-22,2024-11-22,4840.68,0,0,0,Bank Transfer,Completed,1,160.0,115.0,0,1,1,109.63000000000011,2.317244586296913,0,0,0,2032.69,75.33057116174268,1,0,0,6,2,2024,Very Late Payment,0,0,,,0,0,20,2,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10.75,Low Risk,R14 - Invoice exceeds PO amount
INV0007260,FCT-887229,SUP00008,DPT001,PO0003997,2024-02-15,6250.51,DZD,45,2024-03-31,Validated,0,0,0,45,0,Supplier_0008,Logistics,France,2023-08-22,TAX-93140497,0,DZ874720876257,0,Finance,Corporate,50000,SUP00008,DPT001,2024-06-07,3794.08,Pending,Buyer_C,1,2024-04-25,2024-04-25,6337.42,0,0,1,Bank Transfer,Failed,1,70.0,25.0,0,1,0,86.90999999999985,1.3904465395623693,0,0,0,2456.4300000000003,64.74375869776074,1,1,0,2,1,2024,Payment Issue,0,0,,,0,0,29,3,0,0,0,0,0,0,0,0,0,0,7,0,0,10,12,0,15.59,Medium Risk,R15 - PO not approved
INV0007261,FCT-504482,SUP00020,DPT002,PO0001177,2024-08-17,37843.29,DZD,45,2024-10-01,Validated,0,0,0,45,0,Supplier_0020,IT Services,United Arab Emirates,2018-09-28,TAX-15585679,0,DZ431113906199,0,Procurement,Operations,50000,SUP00020,DPT002,2024-08-06,27522.9,Approved,Buyer_E,1,2024-09-20,2024-09-20,38028.89,0,0,0,Bank Transfer,Completed,1,34.0,-11.0,0,0,0,185.59999999999854,0.4904436162923428,0,0,0,10320.39,37.497465746705466,1,0,0,8,3,2024,Paid On Time or Early,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.38,Low Risk,R14 - Invoice exceeds PO amount
INV0007262,FCT-383743,SUP00125,DPT001,,2024-11-29,3391.58,DZD,30,2024-12-29,Validated,1,0,0,30,0,Supplier_0125,Facilities,Algeria,2020-06-02,TAX-35299379,0,DZ488367103318,0,Finance,Corporate,50000,,,,,,,1,2024-12-29,2024-12-29,3400.63,1,0,0,Bank Transfer,Completed,1,30.0,0.0,0,0,0,9.050000000000182,0.26683728527707384,0,0,0,,,0,0,0,11,4,2024,Paid On Time or Early,0,0,,,0,0,17,2,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9.14,Low Risk,R01 - Invoice without purchase order
INV0007263,FCT-617938,SUP00063,DPT009,PO0001437,2024-09-18,9134.47,EUR,45,2024-11-02,Validated,0,0,0,45,0,Supplier_0063,Professional Services,United Kingdom,2021-09-14,TAX-99262693,0,DZ100960718520,0,Risk Management,Commercial,10000,SUP00063,DPT009,2024-09-23,1912.62,Approved,Buyer_E,1,2024-10-19,2024-10-19,9165.53,1,0,0,Bank Transfer,Completed,1,31.0,-14.0,0,0,0,31.06000000000131,0.3400306750145472,0,0,0,7221.849999999999,377.5893800127574,1,0,0,9,3,2024,Paid On Time or Early,0,0,,,0,0,15,2,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,8.06,Low Risk,R14 - Invoice exceeds PO amount
INV0007264,FCT-985840,SUP00116,DPT001,,2024-04-23,41625.74,DZD,60,2024-06-22,Validated,1,0,0,60,0,Supplier_0116,Office Supplies,Algeria,2024-09-14,TAX-92188944,0,DZ626277432523,0,Finance,Corporate,50000,,,,,,,1,2024-08-24,2024-08-24,40812.97,1,0,0,Card,Completed,1,123.0,63.0,0,1,1,-812.7699999999968,-1.9525658883181343,0,0,0,,,0,0,0,4,2,2024,Very Late Payment,0,0,,,0,0,27,3,12,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,14.52,Low Risk,R01 - Invoice without purchase order
INV0007265,FCT-513823,SUP00028,DPT002,PO0003302,2024-02-05,1823.04,DZD,30,2024-03-06,Validated,0,0,0,30,0,Supplier_0028,Facilities,Algeria,2023-01-04,TAX-54706429,0,DZ840796860525,0,Procurement,Operations,50000,SUP00028,DPT002,2024-11-05,20011.31,Approved,Buyer_A,1,2024-03-23,2024-03-23,1804.78,1,0,0,Bank Transfer,Completed,1,47.0,17.0,0,1,0,-18.25999999999999,-1.0016236615762677,0,0,0,-18188.27,-90.88995173229539,0,0,0,2,1,2024,Late Payment,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.69,Low Risk,R09 - Weekend payment
INV0007266,FCT-157295,SUP00010,DPT011,PO0001968,2024-08-14,45976.97,EUR,15,2024-08-29,Validated,0,0,0,15,0,Supplier_0010,Facilities,Algeria,2023-12-23,TAX-49419063,0,DZ585047589637,0,Logistics,Technology,25000,SUP00010,DPT011,2024-08-18,28183.79,Approved,Buyer_B,1,2024-09-12,2024-09-12,44655.62,0,0,1,Bank Transfer,Pending,1,29.0,14.0,0,1,0,-1321.3499999999985,-2.8739388437298032,0,0,0,17793.18,63.13267307200344,1,0,1,8,3,2024,Payment Issue,0,0,,,0,0,23,3,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,6,12.37,Low Risk,R14 - Invoice exceeds PO amount
